file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,storage_fluxes,vertical_advection_fluxesgas_densities_concentrations_and_timelagsair_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,statistical_flags,,,,,,,,,,,,spikes,,,,variances,,,,covariances
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,H_strg,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,u_var,v_var,w_var,ts_var,w/ts_cov
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],[m+1K+1s-1]
SE-Htm_sonic_profile_2020-06-13_0830.dat,2020-06-13,09:00,165.3749,1,18000,17981,-0.915721,0,135.769,0,9.72097,288.701,288.701,99889.2,1.20539,1005.44,0.240292E-01,-9999,-9999,-9999,1761.42,-9999,-9999,-9999,-9999,-1.96604,-3.23977,-0.140346,3.79211,0.158080E-13,0.327808E-13,3.79211,11.0882,300.685,238.752,-2.12101,-9999,0.871601,3.09016,-424.397,-0.408579E-01,-9999,-0.128528,0,113.197,-17.1781,38.8569,96.7591,147.564,206.960,310.064,-0.897406,1.02041,132.533,1.02441,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,5,1,0,0,3.46791,1.74331,0.969089,0.872271E-01,0.109355
SE-Htm_sonic_profile_2020-06-13_0900.dat,2020-06-13,09:30,165.3957,1,18000,17887,-0.805150,0,132.076,0,11.1740,289.256,289.256,99889.2,1.20308,1005.46,0.240754E-01,-9999,-9999,-9999,1824.99,-9999,-9999,-9999,-9999,-2.20638,-2.94752,-0.160344,3.68533,0.385745E-13,0.585769E-14,3.68533,10.7982,307.002,233.183,-2.49366,-9999,0.818071,2.68900,-360.723,-0.480701E-01,-9999,-0.133467,0,112.281,-17.0390,38.5423,95.9757,146.369,205.285,307.554,-0.788888,1.02061,128.959,1.02417,800009999,811119999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,6,7,0,1,2.93455,1.57220,0.871238,0.114130,0.106609
SE-Htm_sonic_profile_2020-06-13_0930.dat,2020-06-13,10:00,165.4165,1,18000,17749,-0.838082,0,126.764,0,8.16581,289.661,289.661,99889.2,1.20140,1005.47,0.241091E-01,-9999,-9999,-9999,1872.77,-9999,-9999,-9999,-9999,-2.24387,-2.58366,-0.749761E-01,3.42282,-0.275712E-13,0.154252E-14,3.42282,10.1935,311.007,229.025,-1.25515,-9999,0.835219,2.87813,-399.976,-0.433526E-01,-9999,-0.125644,0,111.687,-16.9490,38.3386,95.4686,145.596,204.200,305.929,-0.820663,1.02123,123.835,1.02365,800009999,811119999,800009999,800109999,800009999,800009999,899999999,899999999,89999,89999,89,89,11,10,1,1,2.92789,1.90811,0.920253,0.713151E-01,0.102516
SE-Htm_sonic_profile_2020-06-13_1000.dat,2020-06-13,10:30,165.4374,1,18000,17714,-0.881263,0,94.7200,0,-0.115844,289.655,289.655,99889.2,1.20142,1005.47,0.241087E-01,-9999,-9999,-9999,1872.09,-9999,-9999,-9999,-9999,-2.38480,-2.61070,-0.901440E-01,3.53711,0.205188E-13,-0.630845E-14,3.53711,9.99469,313.189,227.589,-1.46035,-9999,0.856457,2.92651,-577.170,-0.300431E-01,-9999,-0.915533E-01,0,114.516,-17.3783,39.3097,97.8867,149.283,209.372,313.678,-0.863188,1.02094,92.5124,1.02386,800009999,811119999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,2,1,0,2,3.50450,1.43952,0.908992,0.537560E-01,0.765839E-01
SE-Htm_sonic_profile_2020-06-13_1030.dat,2020-06-13,11:00,165.4582,1,18000,17788,-0.880159,0,87.2703,0,-2.47625,289.533,289.533,99889.2,1.20193,1005.46,0.240984E-01,-9999,-9999,-9999,1857.49,-9999,-9999,-9999,-9999,-2.55344,-2.86298,-0.844706E-01,3.83662,0.257628E-13,0.266703E-14,3.83662,11.8990,312.251,228.280,-1.26158,-9999,0.855739,3.33478,-624.863,-0.277501E-01,-9999,-0.843878E-01,0,111.453,-16.9134,38.2581,95.2681,145.290,203.771,305.286,-0.862623,1.02033,85.1816,1.02452,800009999,811119999,800009999,800109999,800009999,800009999,899999999,899999999,89999,89999,89,89,8,3,0,2,3.77659,1.92185,0.971117,0.492644E-01,0.704856E-01
SE-Htm_sonic_profile_2020-06-13_1100.dat,2020-06-13,11:30,165.4790,1,18000,17772,-0.985676,0,71.6509,0,-6.89970,289.190,289.190,99889.2,1.20335,1005.46,0.240699E-01,-9999,-9999,-9999,1817.40,-9999,-9999,-9999,-9999,-3.28609,-3.40407,-0.246364,4.73775,0.596415E-13,-0.623409E-15,4.73775,10.6761,313.825,226.011,-2.98073,-9999,0.905046,3.43847,-900.357,-0.192590E-01,-9999,-0.654328E-01,0,109.297,-16.5862,37.5180,93.4250,142.479,199.829,299.380,-0.966952,1.01936,69.7600,1.02711,800009999,811119999,800009999,800109999,800009999,800009999,899999999,899999999,89999,89999,89,89,2,1,0,11,3.43316,2.30316,1.14062,0.364598E-01,0.576568E-01
SE-Htm_sonic_profile_2020-06-13_1130.dat,2020-06-13,12:00,165.4999,1,18000,17871,-0.928945,0,61.4597,0,-1.11517,289.135,289.135,99889.2,1.20358,1005.45,0.240653E-01,-9999,-9999,-9999,1810.99,-9999,-9999,-9999,-9999,-2.45182,-3.05912,-0.126174,3.92244,-0.137346E-13,0.886190E-15,3.92244,11.5179,309.584,231.289,-1.84336,-9999,0.878531,3.04730,-960.074,-0.180611E-01,-9999,-0.578090E-01,0,112.020,-16.9994,38.4527,95.7527,146.029,204.808,306.839,-0.910565,1.02018,59.9764,1.02473,800009999,811119999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,3,0,15,3.12949,1.95447,1.01064,0.248999E-01,0.495613E-01
SE-Htm_sonic_profile_2020-06-13_1200.dat,2020-06-13,12:30,165.5207,1,18000,17828,-0.874257,0,47.9021,0,2.99152,289.283,289.283,99889.2,1.20296,1005.46,0.240777E-01,-9999,-9999,-9999,1828.23,-9999,-9999,-9999,-9999,-2.30519,-2.41334,-0.885589E-01,3.33844,0.183756E-13,-0.177350E-14,3.33844,10.1524,314.756,226.312,-1.52007,-9999,0.852498,2.83145,-1125.51,-0.154063E-01,-9999,-0.464563E-01,0,113.745,-17.2612,39.0448,97.2271,148.278,207.961,311.564,-0.855893,1.02146,46.8022,1.02350,800009999,811119999,800009999,800109999,800009999,800009999,899999999,899999999,89999,89999,89,89,3,7,0,11,3.09712,1.64983,0.915959,0.599760E-01,0.386945E-01
SE-Htm_sonic_profile_2020-06-13_1230.dat,2020-06-13,13:00,165.5415,1,18000,17582,-0.635986,0,83.4246,1,18.0069,290.179,290.179,99889.2,1.19925,1005.48,0.241523E-01,-9999,-9999,-9999,1935.42,-9999,-9999,-9999,-9999,-2.29453,-2.04695,-0.389512E-01,3.07495,-0.533037E-13,0.418629E-13,3.07495,8.92858,317.753,221.732,-0.725799,-9999,0.728231,2.38136,-402.854,-0.430429E-01,-9999,-0.950041E-01,0,106.069,-16.0963,36.4099,90.6658,138.271,193.927,290.538,-0.622109,1.02231,81.5378,1.02314,800009999,811119999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,2,11,0,12,2.25137,1.71540,0.795953,0.106725,0.676202E-01
SE-Htm_sonic_profile_2020-06-13_1300.dat,2020-06-13,13:30,165.5624,1,18000,17888,-1.03712,0,221.212,0,36.5741,292.011,292.011,99889.2,1.19173,1005.52,0.243047E-01,-9999,-9999,-9999,2171.76,-9999,-9999,-9999,-9999,-2.62503,-3.27976,-0.246285,4.20622,-0.162248E-12,-0.134307E-13,4.20622,15.0968,307.962,231.340,-3.35674,-9999,0.932878,4.60283,-319.389,-0.542912E-01,-9999,-0.197885,0,105.467,-16.0050,36.2034,90.1516,137.487,192.827,288.890,-1.01698,1.01980,215.714,1.02549,800009999,800109999,800009999,800109999,800009999,800009999,899999999,899999999,89999,89999,89,89,4,1,0,0,5.25076,2.63002,1.32487,0.446281,0.180015
SE-Htm_sonic_profile_2020-06-13_1330.dat,2020-06-13,14:00,165.5832,1,18000,17993,-1.73176,0,367.808,0,20.7884,293.055,293.055,99889.2,1.18748,1005.55,0.243916E-01,-9999,-9999,-9999,2317.58,-9999,-9999,-9999,-9999,-3.48363,-4.06718,-0.183473,5.35706,0.705201E-13,0.199263E-14,5.35706,14.8015,309.945,229.414,-1.96270,-9999,1.20762,6.19377,-416.711,-0.416116E-01,-9999,-0.255071,0,108.951,-16.5337,37.3994,93.1297,142.029,199.197,298.434,-1.69909,1.01923,357.358,1.02924,800009999,800109999,800009999,800109999,800009999,800009999,899999999,899999999,89999,89999,89,89,4,3,0,0,6.07169,4.26894,2.04691,0.340784,0.299277
SE-Htm_sonic_profile_2020-06-13_1400.dat,2020-06-13,14:30,165.6040,1,18000,17991,-1.78752,0,425.569,0,14.2042,293.771,293.771,99889.2,1.18459,1005.57,0.244512E-01,-9999,-9999,-9999,2422.34,-9999,-9999,-9999,-9999,-3.41847,-3.51330,-0.163295,4.90142,0.497514E-13,-0.536015E-13,4.90142,14.8166,313.841,225.791,-1.90922,-9999,1.22840,5.92904,-379.077,-0.457427E-01,-9999,-0.290836,0,115.486,-17.5254,39.6425,98.7155,150.547,211.145,316.333,-1.75368,1.01929,414.119,1.02765,800009999,800009999,800009999,800109999,800009999,800009999,899999999,899999999,89999,89999,89,89,4,2,0,0,6.39179,3.63534,1.83096,0.365326,0.347653
SE-Htm_sonic_profile_2020-06-13_1430.dat,2020-06-13,15:00,165.6249,1,18000,17990,-1.48634,0,357.208,0,3.69078,293.957,293.957,99889.2,1.18384,1005.57,0.244667E-01,-9999,-9999,-9999,2450.25,-9999,-9999,-9999,-9999,-2.96002,-3.46294,-0.678369E-01,4.55615,-0.354550E-13,-0.161729E-14,4.55615,12.4564,310.113,229.479,-0.853114,-9999,1.12050,5.13708,-342.761,-0.505892E-01,-9999,-0.267795,0,108.470,-16.4608,37.2343,92.7187,141.402,198.318,297.117,-1.45795,1.01947,347.977,1.02653,800009999,800009999,800009999,800109999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,3,0,0,4.86621,3.62611,1.78183,0.291503,0.292310
SE-Htm_sonic_profile_2020-06-13_1500.dat,2020-06-13,15:30,165.6457,1,18000,17998,-2.05845,0,386.242,0,-5.02569,293.704,293.704,99889.2,1.18486,1005.57,0.244456E-01,-9999,-9999,-9999,2412.35,-9999,-9999,-9999,-9999,-3.60606,-4.02989,-0.117305,5.40802,-0.615917E-14,0.225384E-14,5.40802,15.7547,312.239,228.169,-1.24290,-9999,1.31807,6.22822,-515.969,-0.336067E-01,-9999,-0.245949,0,114.859,-17.4303,39.4273,98.1797,149.730,209.999,314.616,-2.01962,1.01923,375.200,1.02943,800009999,800009999,800009999,800109999,800009999,800009999,899999999,899999999,89999,89999,89,89,10,3,0,0,6.43420,3.88537,2.13687,0.235096,0.314909
SE-Htm_sonic_profile_2020-06-13_1530.dat,2020-06-13,16:00,165.6665,1,18000,17997,-1.40933,0,323.225,0,1.29122,293.769,293.769,99889.2,1.18460,1005.57,0.244510E-01,-9999,-9999,-9999,2422.04,-9999,-9999,-9999,-9999,-3.02148,-3.42675,-0.190359,4.57221,-0.187872E-13,-0.254534E-13,4.57221,13.5122,311.942,228.600,-2.38614,-9999,1.09074,4.66770,-349.405,-0.496273E-01,-9999,-0.248772,0,110.595,-16.7832,37.9637,94.5351,144.172,202.203,302.937,-1.38242,1.01946,314.857,1.02658,800009999,800009999,800009999,800109999,800009999,800009999,899999999,899999999,89999,89999,89,89,4,5,0,0,4.89426,2.83266,1.60848,0.245637,0.264321
SE-Htm_sonic_profile_2020-06-13_1600.dat,2020-06-13,16:30,165.6873,1,18000,17996,-1.22367,0,274.080,0,-3.01894,293.617,293.617,99889.2,1.18521,1005.56,0.244384E-01,-9999,-9999,-9999,2399.45,-9999,-9999,-9999,-9999,-3.19597,-3.22443,-0.204621,4.54160,0.289245E-13,0.113157E-13,4.54160,13.6212,314.643,225.244,-2.58232,-9999,1.01610,4.74487,-333.117,-0.520537E-01,-9999,-0.226328,0,108.751,-16.5033,37.3305,92.9583,141.767,198.831,297.884,-1.20028,1.01948,267.009,1.02648,800009999,800009999,800009999,800109999,800009999,800009999,899999999,899999999,89999,89999,89,89,2,4,0,0,5.41141,2.62250,1.45582,0.237698,0.224038
SE-Htm_sonic_profile_2020-06-13_1630.dat,2020-06-13,17:00,165.7082,1,18000,17996,-1.49013,0,254.438,0,-5.00965,293.365,293.365,99889.2,1.18623,1005.56,0.244174E-01,-9999,-9999,-9999,2362.40,-9999,-9999,-9999,-9999,-2.94496,-3.56192,-0.130447,4.62358,0.186586E-13,0.358374E-13,4.62358,14.7508,309.116,230.414,-1.61673,-9999,1.12080,5.27453,-481.582,-0.360063E-01,-9999,-0.190318,0,113.234,-17.1837,38.8695,96.7906,147.612,207.028,310.165,-1.46173,1.01943,247.812,1.02674,800009999,800009999,800009999,800109999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,5,0,1,6.10722,2.84069,1.60115,0.191163,0.207753
SE-Htm_sonic_profile_2020-06-13_1700.dat,2020-06-13,17:30,165.7290,1,18000,17999,-1.34775,0,228.174,0,-4.77580,293.125,293.125,99889.2,1.18720,1005.55,0.243974E-01,-9999,-9999,-9999,2327.57,-9999,-9999,-9999,-9999,-3.06284,-2.75349,-0.187325E-01,4.11849,0.166716E-13,0.161993E-14,4.11849,13.6189,319.578,221.957,-0.260604,-9999,1.06547,4.55483,-461.348,-0.375855E-01,-9999,-0.179389,0,112.137,-17.0172,38.4930,95.8529,146.182,205.022,307.160,-1.32145,1.01990,222.556,1.02524,800009999,800009999,800009999,800109999,800009999,800009999,899999999,899999999,89999,89999,89,89,3,9,0,4,4.53119,3.09585,1.48263,0.146019,0.186428
SE-Htm_sonic_profile_2020-06-13_1730.dat,2020-06-13,18:00,165.7498,1,18000,17999,-1.28889,0,215.821,0,-15.3674,292.354,292.354,99889.2,1.19033,1005.53,0.243333E-01,-9999,-9999,-9999,2218.82,-9999,-9999,-9999,-9999,-3.58648,-2.19291,-0.178252E-01,4.20399,0.952491E-13,0.123519E-13,4.20399,12.9223,328.619,211.446,-0.242939,-9999,1.04058,4.28237,-454.348,-0.381646E-01,-9999,-0.173283,0,113.974,-17.2960,39.1237,97.4236,148.577,208.381,312.193,-1.26387,1.01980,210.459,1.02548,800009999,800009999,800009999,800109999,800009999,800009999,899999999,899999999,89999,89999,89,89,9,2,0,1,4.25893,2.94797,1.35784,0.140521,0.175834
SE-Htm_sonic_profile_2020-06-13_1800.dat,2020-06-13,18:30,165.7707,1,18000,18000,-0.767110,0,155.662,0,-8.72669,291.918,291.918,99889.2,1.19211,1005.52,0.242969E-01,-9999,-9999,-9999,2159.15,-9999,-9999,-9999,-9999,-3.02973,-1.71107,0.609179E-02,3.47963,-0.380542E-13,-0.544504E-14,3.47963,9.38669,329.751,209.454,0.100308,-9999,0.802178,2.98884,-288.590,-0.600853E-01,-9999,-0.161885,0,103.499,-15.7063,35.5277,88.4690,134.921,189.228,283.499,-0.751273,1.02108,152.051,1.02375,800009999,800009999,800009999,800109999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,2,0,1,2.93459,2.01621,1.02688,0.126981,0.126847
SE-Htm_sonic_profile_2020-06-13_1830.dat,2020-06-13,19:00,165.7915,1,18000,17953,-0.760877,0,64.8267,0,-16.4529,291.096,291.096,99889.2,1.19547,1005.50,0.242286E-01,-9999,-9999,-9999,2050.77,-9999,-9999,-9999,-9999,-3.53070,-2.21042,-0.110784,4.16702,-0.291451E-13,-0.134806E-13,4.16702,11.0159,328.275,212.049,-1.52343,-9999,0.797788,3.13794,-681.636,-0.254388E-01,-9999,-0.675996E-01,0,103.788,-15.7503,35.6272,88.7168,135.299,189.758,284.292,-0.746073,1.01984,63.2222,1.02538,800009999,811119999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,4,7,0,10,3.15858,2.10870,1.00860,0.564949E-01,0.525954E-01
SE-Htm_sonic_profile_2020-06-13_1900.dat,2020-06-13,19:30,165.8123,1,18000,17921,-0.527977,0,47.4178,0,-6.29419,290.783,290.783,99889.2,1.19676,1005.49,0.242025E-01,-9999,-9999,-9999,2010.63,-9999,-9999,-9999,-9999,-2.86494,-1.82735,-0.140023,3.40099,0.315142E-13,-0.146829E-14,3.40099,8.59026,328.259,212.531,-2.35961,-9999,0.664207,2.13938,-537.787,-0.322433E-01,-9999,-0.593267E-01,0,102.082,-15.4913,35.0413,87.2577,133.074,186.638,279.617,-0.516974,1.02128,46.3242,1.02361,800009999,811119999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,9,0,8,2.27332,1.27672,0.728712,0.284548E-01,0.384964E-01
SE-Htm_sonic_profile_2020-06-13_1930.dat,2020-06-13,20:00,165.8332,1,18000,17778,-0.688995,0,6.89611,1,-8.66108,290.351,290.351,99889.2,1.19854,1005.48,0.241666E-01,-9999,-9999,-9999,1956.59,-9999,-9999,-9999,-9999,-2.45292,-1.79574,-0.350765E-01,3.04019,0.448751E-13,-0.146138E-13,3.04019,9.44440,322.795,216.207,-0.661070,-9999,0.758196,2.32777,-5500.18,-0.315262E-02,-9999,-0.754736E-02,0,111.926,-16.9852,38.4206,95.6727,145.907,204.637,306.583,-0.673876,1.02244,6.74039,1.02310,800009999,811119999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,4,8,0,23,2.50738,1.39384,0.754312,0.726353E-01,0.559316E-02
SE-Htm_sonic_profile_2020-06-13_2000.dat,2020-06-13,20:30,165.8540,1,18000,17751,-0.629867,0,-22.3346,0,-14.5602,289.628,289.628,99889.2,1.20153,1005.47,0.241064E-01,-9999,-9999,-9999,1868.84,-9999,-9999,-9999,-9999,-2.73508,-2.13060,-0.982584E-01,3.46868,-0.352184E-13,0.497388E-14,3.46868,9.06985,322.618,217.920,-1.62325,-9999,0.724030,2.20700,1478.83,0.117255E-01,-9999,0.255340E-01,0,106.755,-16.2005,36.6455,91.2526,139.166,195.182,292.418,-0.621407,1.01361,-21.9015,1.01978,800009999,811119999,800009999,800109999,800009999,800009999,899999999,899999999,89999,89999,89,89,4,9,0,22,2.29084,1.34894,0.774210,0.457962E-01,-0.181289E-01
SE-Htm_sonic_profile_2020-06-13_2030.dat,2020-06-13,21:00,165.8748,1,18000,17902,-0.536053,0,-22.6254,1,-12.9927,288.984,288.984,99889.2,1.20421,1005.45,0.240528E-01,-9999,-9999,-9999,1793.63,-9999,-9999,-9999,-9999,-2.30835,-2.13464,-0.438068E-01,3.14437,-0.616784E-13,-0.580893E-14,3.14437,9.58850,317.551,222.761,-0.798261,-9999,0.667195,2.02991,1142.31,0.151797E-01,-9999,0.280079E-01,0,106.792,-16.2060,36.6581,91.2838,139.214,195.249,292.519,-0.528866,1.01359,-22.2124,1.01859,800009999,811119999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,4,12,0,6,2.12195,1.28101,0.656870,0.505693E-01,-0.183456E-01
SE-Htm_sonic_profile_2020-06-13_2100.dat,2020-06-13,21:30,165.8956,0,18000,17997,-0.369803,0,-53.6689,0,-12.3068,288.376,288.376,99889.2,1.20675,1005.44,0.240021E-01,-9999,-9999,-9999,1724.99,-9999,-9999,-9999,-9999,-1.74270,-2.42676,-0.453715E-01,2.98802,0.964870E-14,-0.520358E-14,2.98802,7.75504,305.316,234.317,-0.870039,-9999,0.553575,1.40147,275.056,0.630416E-01,-9999,0.799050E-01,0,102.503,-15.5552,35.1859,87.6178,133.623,187.408,280.771,-0.364786,1.01375,-52.5866,1.02058,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,2,12,0,11,1.31525,0.986694,0.500991,0.484005E-01,-0.433414E-01
SE-Htm_sonic_profile_2020-06-13_2130.dat,2020-06-13,22:00,165.9165,0,18000,17996,-0.576743,0,-73.7641,0,-8.55786,287.953,287.953,99889.2,1.20852,1005.43,0.239670E-01,-9999,-9999,-9999,1678.70,-9999,-9999,-9999,-9999,-1.29740,-2.76956,-0.529657E-01,3.05885,0.733744E-14,-0.164333E-14,3.05885,8.67845,293.819,244.899,-0.992159,-9999,0.690818,1.91854,388.918,0.445852E-01,-9999,0.878772E-01,0,115.177,-17.4786,39.5366,98.4518,150.145,210.581,315.488,-0.568974,1.01365,-72.3244,1.01991,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,4,1,0,4,2.09236,1.16177,0.582944,0.506290E-01,-0.595223E-01
SE-Htm_sonic_profile_2020-06-13_2200.dat,2020-06-13,22:30,165.9373,0,18000,17994,-0.821088,0,-73.4227,0,-3.51189,287.780,287.780,99889.2,1.20925,1005.42,0.239525E-01,-9999,-9999,-9999,1660.03,-9999,-9999,-9999,-9999,-1.15351,-3.11249,-0.669112E-02,3.31944,-0.210971E-13,0.247406E-13,3.31944,9.54570,290.017,249.662,-0.115493,-9999,0.824018,2.35598,663.118,0.261492E-01,-9999,0.732873E-01,0,116.146,-17.6256,39.8692,99.2800,151.408,212.352,318.142,-0.810032,1.01365,-71.9793,1.02005,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,12,4,0,8,2.54188,1.35785,0.812227,0.524613E-01,-0.592028E-01
SE-Htm_sonic_profile_2020-06-13_2230.dat,2020-06-13,23:00,165.9581,0,18000,17990,-0.885210,0,-45.4159,0,-5.92595,287.488,287.488,99889.2,1.21048,1005.42,0.239282E-01,-9999,-9999,-9999,1628.98,-9999,-9999,-9999,-9999,-1.02821,-3.38709,-0.504041E-01,3.54007,-0.425414E-13,0.992966E-14,3.54007,10.1495,285.908,253.113,-0.815814,-9999,0.855154,2.84401,1198.21,0.144716E-01,-9999,0.436375E-01,0,113.224,-17.1821,38.8661,96.7820,147.599,207.009,310.138,-0.873284,1.01366,-44.5129,1.02029,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,8,2,0,15,3.12617,1.62955,0.932311,0.451699E-01,-0.365749E-01
SE-Htm_sonic_profile_2020-06-13_2300.dat,2020-06-13,23:30,165.9790,0,18000,17930,-0.888109,0,-30.7740,0,-10.0400,286.994,286.994,99889.2,1.21256,1005.41,0.238871E-01,-9999,-9999,-9999,1577.61,-9999,-9999,-9999,-9999,-0.868170,-3.39650,-0.120833,3.50778,-0.289452E-14,0.246074E-13,3.50778,11.0539,283.839,255.662,-1.97407,-9999,0.855817,2.69906,1772.40,0.978334E-02,-9999,0.294956E-01,0,115.061,-17.4610,39.4968,98.3525,149.994,210.368,315.170,-0.876180,1.01362,-30.1760,1.01982,800009999,811119999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,8,8,0,21,3.00681,1.49440,0.896927,0.399326E-01,-0.247524E-01
SE-Htm_sonic_profile_2020-06-13_2330.dat,2020-06-14,00:00,166.0000,0,18000,17918,-0.754552,0,-39.4408,0,-4.78725,286.758,286.758,99889.2,1.21356,1005.40,0.238675E-01,-9999,-9999,-9999,1553.64,-9999,-9999,-9999,-9999,-1.04437,-3.28418,-0.824752E-01,3.44687,0.225908E-13,0.666445E-14,3.44687,10.3275,287.421,252.357,-1.37108,-9999,0.788523,2.52205,1081.68,0.160307E-01,-9999,0.409951E-01,0,108.185,-16.4175,37.1364,92.4748,141.030,197.796,296.335,-0.744405,1.01363,-38.6685,1.01997,800009999,811119999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,3,4,0,15,2.65828,1.49759,0.888237,0.355276E-01,-0.316926E-01
SE-Htm_sonic_profile_2020-06-14_0000.dat,2020-06-14,00:30,166.0208,0,18000,17900,-0.607691,0,-41.6279,0,-10.8479,286.226,286.226,99889.2,1.21582,1005.39,0.238232E-01,-9999,-9999,-9999,1500.61,-9999,-9999,-9999,-9999,-0.969561,-3.25746,-0.893749E-01,3.39987,-0.989594E-14,-0.425480E-14,3.39987,9.42533,285.006,253.425,-1.50635,-9999,0.706981,2.22104,738.640,0.234756E-01,-9999,0.481698E-01,0,106.641,-16.1831,36.6063,91.1547,139.017,194.973,292.105,-0.599499,1.01366,-40.8015,1.02026,800009999,811119999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,5,2,0,14,2.27895,1.42298,0.740159,0.359640E-01,-0.333790E-01
SE-Htm_sonic_profile_2020-06-14_0030.dat,2020-06-14,01:00,166.0416,0,18000,17927,-0.786655,0,-26.9836,0,-7.14046,285.876,285.876,99889.2,1.21730,1005.38,0.237941E-01,-9999,-9999,-9999,1466.62,-9999,-9999,-9999,-9999,-0.804808,-2.81061,-0.713120E-01,2.92443,-0.169347E-13,0.805959E-15,2.92443,9.80988,285.136,254.021,-1.39729,-9999,0.803882,2.01755,1675.21,0.103509E-01,-9999,0.274269E-01,0,122.110,-18.5306,41.9163,104.377,159.182,223.255,334.477,-0.776035,1.01368,-26.5215,1.01742,800009999,811119999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,9,1,1,8,2.42694,0.926092,0.682067,0.374983E-01,-0.216704E-01
SE-Htm_sonic_profile_2020-06-14_0100.dat,2020-06-14,01:30,166.0624,0,18000,17952,-0.695433,0,-42.9572,0,-7.86296,285.491,285.491,99889.2,1.21895,1005.37,0.237620E-01,-9999,-9999,-9999,1430.02,-9999,-9999,-9999,-9999,-0.564857,-2.82217,-0.979412E-01,2.87981,0.650750E-14,0.911964E-14,2.87981,10.2781,279.526,258.682,-1.94898,-9999,0.755328,2.16322,872.889,0.198651E-01,-9999,0.464075E-01,0,112.722,-17.1060,38.6939,96.3532,146.945,206.092,308.763,-0.686079,1.01363,-42.2086,1.01773,800009999,811119999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,19,8,0,6,2.42026,1.17072,0.735468,0.457254E-01,-0.344421E-01
