"yyyy","mm","day","HH","MM","zm","d","z0","u_mean","L","sigma_v","u_star","wind_dir"
2021,7,14,14,0,148,12.654,1.9,6.76667,-121.288,0.869904017693906,0.554637,60.6991
2021,7,14,14,30,148,12.654,1.9,6.4721,-77.2696,1.12845469559039,0.492169,47.3066
2021,7,14,15,0,148,12.654,1.9,6.33691,-60.4115,0.70410297542334,0.471149,47.8673
2021,7,14,15,30,148,12.654,1.9,5.89312,-75.4681,1.01745270160337,0.429693,58.8222
2021,7,14,16,0,148,12.654,1.9,5.59303,-161.214,0.807551855920101,0.625114,57.5657
2021,7,14,16,30,148,12.654,1.9,5.96784,-86.2851,1.01137035748533,0.571919,49.9695
2021,7,14,17,0,148,12.654,1.9,6.48325,-112.16,0.870676748282622,0.628044,51.1451
2021,7,14,17,30,148,12.654,1.9,7.44267,-140.687,0.831823298543627,0.307395,59.8687
2021,7,14,18,0,148,12.654,1.9,7.00822,-475.802,0.709286965903082,0.563811,46.503
2021,7,14,18,30,148,12.654,1.9,5.96801,-97.0962,0.707991525373009,0.486292,36.3399
2021,7,14,19,0,148,12.654,1.9,4.67936,-226.692,1.06915387105879,0.423635,58.4165
2021,7,14,19,30,148,12.654,1.9,5.69752,-374.841,0.620234633022052,0.510977,53.9464
2021,7,14,20,0,148,12.654,1.9,6.2631,23.1151,0.399532226484923,0.146815,55.4257
2021,7,15,6,30,148,12.654,1.9,6.51491,71.5505,0.504805903293533,0.218766,42.1852
2021,7,15,7,0,148,12.654,1.9,6.79186,49.1057,0.363968405222212,0.120755,41.4616
2021,7,15,7,30,148,12.654,1.9,5.43755,62.3183,0.822496200599127,0.363933,29.1182
2021,7,15,8,0,148,12.654,1.9,3.38612,-250.14,0.537848491677721,0.465382,30.7345
2021,7,15,8,30,148,12.654,1.9,3.57902,-23.7135,0.551146078639774,0.289008,61.0834
2021,7,15,9,0,148,12.654,1.9,3.98223,-157.854,0.620343453257951,0.345915,60.1326
2021,7,15,9,30,148,12.654,1.9,2.334,-95.9867,0.400564601531388,0.320236,46.1831
2021,7,15,10,0,148,12.654,1.9,0.862723,715.503,0.657714983864592,0.455854,22.3792
2021,7,15,10,30,148,12.654,1.9,1.75091,-38.1952,0.70869669111687,0.362403,330.953
2021,7,15,11,0,148,12.654,1.9,2.21008,-117.316,0.927435712057715,0.749287,0.980836
2021,7,15,11,30,148,12.654,1.9,1.55621,-83.9468,0.852797162284209,0.485691,349.484
2021,7,15,12,0,148,12.654,1.9,2.08603,-919.91,0.886090853129633,0.612794,357.825
2021,7,15,12,30,148,12.654,1.9,2.4632,-106.323,0.756411924813458,0.473794,334.256
2021,7,15,13,0,148,12.654,1.9,2.67398,-30.2229,1.12462438173819,0.3923,353.94
2021,7,15,13,30,148,12.654,1.9,3.93818,-28.557,0.787285843896612,0.416082,32.7579
2021,7,15,14,0,148,12.654,1.9,3.29571,-110.31,0.774185378317106,0.449024,72.307
2021,7,15,14,30,148,12.654,1.9,3.58617,-62.6183,0.889370563938339,0.435766,67.2757
2021,7,15,15,0,148,12.654,1.9,2.38164,-304.784,0.595026890148672,0.413895,66.7259
2021,7,15,15,30,148,12.654,1.9,1.69862,-156.7,0.435700585264698,0.233316,80.6397
2021,7,15,16,0,148,12.654,1.9,1.81275,-187.044,1.09146690284223,0.80727,158.105
2021,7,15,16,30,148,12.654,1.9,2.87855,-719.652,1.0061858675215,0.479725,157.705
2021,7,15,17,0,148,12.654,1.9,2.30975,-462.378,1.33672360643478,0.707593,171.642
2021,7,15,17,30,148,12.654,1.9,3.11937,-218.942,0.830488410515162,0.756532,235.94
2021,7,15,18,0,148,12.654,1.9,4.06301,-511.511,0.508772051119163,0.334376,260.111
2021,7,15,18,30,148,12.654,1.9,3.74191,771.794,0.466141609384959,0.346125,264.36
2021,7,15,19,0,148,12.654,1.9,3.0511,510.248,0.483746834614967,0.311436,261.751
2021,7,15,19,30,148,12.654,1.9,2.69222,2549.27,0.479406925273301,0.428798,267.496
2021,7,15,20,0,148,12.654,1.9,4.0705,-31365,0.363355198118866,0.291091,273.785
2021,7,16,6,0,148,12.654,1.9,6.41895,-34.6033,0.710394960567711,0.119852,335.525
2021,7,16,6,30,148,12.654,1.9,6.67668,-62.3929,0.766054175629896,0.296199,340.632
2021,7,16,7,0,148,12.654,1.9,4.88366,145.199,0.780752841813592,0.46605,353.897
2021,7,16,7,30,148,12.654,1.9,3.90193,25.6582,0.618909524890351,0.257717,358.42
2021,7,16,8,0,148,12.654,1.9,4.05171,133.483,0.549298643726707,0.360044,6.27981
2021,7,16,8,30,148,12.654,1.9,4.62571,77.1562,0.421140119200249,0.26034,12.9071
2021,7,16,9,0,148,12.654,1.9,4.99489,60.3987,0.569102802663983,0.197416,17.7103
2021,7,16,9,30,148,12.654,1.9,4.19188,-184.53,0.534853250901591,0.482248,19.085
2021,7,16,10,30,148,12.654,1.9,3.1805,-40.1198,0.720662195484126,0.493943,32.2566
2021,7,16,11,0,148,12.654,1.9,2.91212,-14.4972,0.994785403994248,0.353163,28.381
2021,7,16,11,30,148,12.654,1.9,3.00461,-178.019,0.598248276219832,0.537308,27.5382
2021,7,16,12,0,148,12.654,1.9,2.80996,-120.039,1.01854798610571,0.525045,4.99415
2021,7,16,12,30,148,12.654,1.9,2.41935,-17.1268,0.750564454260925,0.196669,331.405
2021,7,16,13,0,148,12.654,1.9,3.50607,-37.5264,0.953541294333916,0.45683,326.186
2021,7,16,13,30,148,12.654,1.9,2.92287,-304.713,0.748328804737597,0.268395,319.977
2021,7,16,14,0,148,12.654,1.9,3.05278,-58.8112,1.97835537758007,0.434884,321.606
2021,7,16,14,30,148,12.654,1.9,3.45907,559.829,0.713326713364921,0.553846,14.9197
2021,7,16,15,0,148,12.654,1.9,1.66397,-697.245,1.46793051606675,1.4072,343.731
2021,7,16,15,30,148,12.654,1.9,5.2538,-573.006,1.84655896196141,0.649805,297.393
2021,7,16,16,0,148,12.654,1.9,5.74615,99.1291,0.66702398757466,0.336746,317.115
2021,7,16,16,30,148,12.654,1.9,6.15373,11587.5,1.97597064755527,0.684203,352.424
2021,7,16,17,0,148,12.654,1.9,7.28768,521.149,1.43531181281281,0.609467,11.3139
2021,7,16,17,30,148,12.654,1.9,4.56946,-595.995,2.31205103749896,0.489489,21.6587
2021,7,16,18,0,148,12.654,1.9,4.46498,496.22,0.650849444956359,0.351821,66.0674
2021,7,16,18,30,148,12.654,1.9,4.88515,-621.243,1.40333531274603,0.367942,76.9191
2021,7,16,19,0,148,12.654,1.9,4.23998,459.469,0.954555917691572,0.519304,109.025
2021,7,16,19,30,148,12.654,1.9,2.33372,1033.02,0.826784736191955,0.176586,107.769
2021,7,16,22,0,148,12.654,1.9,3.16475,423.079,0.569813127261912,0.281257,100.976
2021,7,17,0,30,148,12.654,1.9,4.47898,31.9749,0.297773235869176,0.113243,131.909
2021,7,17,1,0,148,12.654,1.9,4.54984,190.936,0.488152640062512,0.339045,126.826
2021,7,17,1,30,148,12.654,1.9,4.6454,470.431,0.765130054304495,0.274042,136.925
2021,7,17,3,0,148,12.654,1.9,3.48962,315.026,0.314514387588231,0.357135,173.681
2021,7,17,4,0,148,12.654,1.9,2.71771,1004.85,0.623769188081617,0.315098,204.102
2021,7,17,5,0,148,12.654,1.9,1.95424,-80.8366,0.420455705158106,0.139822,232.14
2021,7,17,5,30,148,12.654,1.9,1.13862,-434.981,0.627184183474041,0.356935,208.763
2021,7,17,6,0,148,12.654,1.9,1.92091,-85.6401,0.43438347114042,0.310564,229.088
2021,7,17,6,30,148,12.654,1.9,1.69779,-52.1417,0.27290053132964,0.179449,211.089
2021,7,17,7,0,148,12.654,1.9,1.61541,-109.772,0.39345139471096,0.270824,236.756
2021,7,17,7,30,148,12.654,1.9,1.59328,-19.1774,0.321249124512426,0.215322,240.695
2021,7,17,8,0,148,12.654,1.9,1.02892,-38.0253,0.404685062733973,0.255886,271.463
2021,7,17,8,30,148,12.654,1.9,1.03647,-23.6311,0.507808034595752,0.239759,253.703
2021,7,17,9,0,148,12.654,1.9,1.60354,-16.6075,0.520408493397254,0.140361,262.014
2021,7,17,9,30,148,12.654,1.9,1.69999,-78.5498,0.580310261842749,0.352269,260.079
2021,7,17,10,0,148,12.654,1.9,2.38822,-85.0708,0.629724542955092,0.354703,248.93
2021,7,17,10,30,148,12.654,1.9,1.95916,-39.743,0.77489354107516,0.343542,263.832
2021,7,17,11,0,148,12.654,1.9,2.35319,-136.705,0.924691840560951,0.560395,233.555
2021,7,17,12,0,148,12.654,1.9,1.82766,-55.0536,0.925282659515459,0.347554,245.767
2021,7,17,12,30,148,12.654,1.9,2.09313,-50.3084,0.958345970931166,0.557517,238.175
2021,7,17,13,0,148,12.654,1.9,2.65118,-51.758,1.33820775666561,0.456443,226.635
2021,7,17,13,30,148,12.654,1.9,3.27563,-75.8443,0.990721958977391,0.484147,243.684
2021,7,17,14,0,148,12.654,1.9,3.93223,-57.2534,1.14203765261921,0.555185,233.569
2021,7,17,14,30,148,12.654,1.9,3.90107,-90.4556,1.08108741552198,0.645295,234.807
2021,7,17,15,0,148,12.654,1.9,3.81212,-100.126,1.15406672250785,0.648015,243.254
2021,7,17,15,30,148,12.654,1.9,4.40995,-119.898,1.09872653558563,0.574401,243.746
2021,7,17,16,0,148,12.654,1.9,5.20507,-149.242,1.11024772010574,0.673928,248.105
2021,7,17,16,30,148,12.654,1.9,5.07686,-155.325,1.5925011773936,0.746845,255.569
2021,7,17,17,0,148,12.654,1.9,5.44984,-143.675,0.919702669344827,0.651048,242.436
2021,7,17,17,30,148,12.654,1.9,5.35733,-312.25,1.04623133197205,0.887577,253.448
2021,7,17,18,0,148,12.654,1.9,6.09087,-555.24,0.887048476691099,0.665498,249.285
2021,7,17,18,30,148,12.654,1.9,6.02915,-270.851,1.03096556683528,0.884509,253.105
2021,7,17,19,0,148,12.654,1.9,6.44506,-530.972,0.835749364343162,0.893718,256.746
2021,7,17,19,30,148,12.654,1.9,6.26961,-5298.5,0.692281734556098,0.576096,250.044
2021,7,17,20,0,148,12.654,1.9,7.05223,1573.15,0.923777029374513,0.636465,253.617
2021,7,17,20,30,148,12.654,1.9,7.0635,465.038,0.829960842449811,0.546786,261.735
2021,7,17,21,0,148,12.654,1.9,8.7066,353.771,0.752563618573207,0.512442,261.111
2021,7,17,21,30,148,12.654,1.9,9.00842,220.028,0.622375288712526,0.315254,256.812
2021,7,17,22,0,148,12.654,1.9,9.39301,242.386,0.598511486940727,0.351842,256.837
2021,7,17,22,30,148,12.654,1.9,8.30666,254.317,0.694536536115992,0.494884,256.392
2021,7,17,23,0,148,12.654,1.9,6.91409,227.321,0.523769987685434,0.330114,250.508
2021,7,17,23,30,148,12.654,1.9,8.1696,248.549,0.63298578183084,0.42071,254.96
2021,7,18,0,0,148,12.654,1.9,8.91026,188.088,0.665801772301636,0.42325,254.826
2021,7,18,0,30,148,12.654,1.9,8.97328,215.357,0.633602398985357,0.473113,256.961
2021,7,18,1,0,148,12.654,1.9,8.66196,230.391,0.481865126357988,0.388585,254.761
2021,7,18,1,30,148,12.654,1.9,8.3129,210.892,0.498025099769078,0.343419,253.51
2021,7,18,2,0,148,12.654,1.9,7.57486,230.054,0.593541068503267,0.335314,249.979
2021,7,18,2,30,148,12.654,1.9,6.98285,753.112,0.94147862429266,0.636974,252.512
2021,7,18,3,0,148,12.654,1.9,7.32256,948.098,0.978435485865062,0.6064,252.873
2021,7,18,3,30,148,12.654,1.9,6.79604,896.922,0.897236312238866,0.541807,252.829
2021,7,18,4,0,148,12.654,1.9,7.52543,1028.63,0.921179135673404,0.647476,252.904
2021,7,18,4,30,148,12.654,1.9,7.39787,3216.79,0.93898349293265,0.675109,251.554
2021,7,18,5,0,148,12.654,1.9,7.42143,18403.9,1.03752590329109,0.667334,249.264
2021,7,18,5,30,148,12.654,1.9,7.30441,11412.1,1.07645715195729,0.937067,252.699
2021,7,18,6,0,148,12.654,1.9,8.55017,-20472.6,1.15970254806998,0.85313,257.38
2021,7,18,6,30,148,12.654,1.9,7.47724,-3678.58,1.13216164923566,0.765915,254.496
2021,7,18,7,0,148,12.654,1.9,9.77178,-1641.59,1.44883401395743,1.05868,261.429
2021,7,18,7,30,148,12.654,1.9,9.57394,-1685.09,1.45400481429739,1.29374,263.906
2021,7,18,8,0,148,12.654,1.9,8.64645,-713.076,1.3668357618968,0.999984,258.721
2021,7,18,8,30,148,12.654,1.9,7.25019,-689.7,1.27544502037524,0.956217,253.689
2021,7,18,9,0,148,12.654,1.9,7.08456,-3266.7,1.4121650045232,1.02327,252.83
2021,7,18,9,30,148,12.654,1.9,7.95915,-488.525,1.45979108094275,0.898115,249.352
2021,7,18,10,0,148,12.654,1.9,6.95864,-484.244,1.48780038983729,0.81173,248.013
2021,7,18,10,30,148,12.654,1.9,8.4581,-549.018,1.55848644524102,1.37801,252.062
2021,7,18,11,0,148,12.654,1.9,10.1126,-358.231,1.78296943327697,0.925985,249.868
2021,7,18,11,30,148,12.654,1.9,10.4177,-394.752,1.66130069523852,1.06399,254.415
2021,7,18,12,0,148,12.654,1.9,9.33913,-587.247,1.69085185631385,1.20052,252.972
2021,7,18,12,30,148,12.654,1.9,10.9894,-353.304,1.40334956443503,1.01883,238.264
2021,7,18,13,0,148,12.654,1.9,10.2947,-469.55,2.19232068822059,1.33624,252.896
2021,7,18,13,30,148,12.654,1.9,10.7242,-319.973,2.3200409479145,0.894905,251.423
2021,7,18,14,0,148,12.654,1.9,10.0919,-432.405,1.8339111210743,1.26871,252.127
2021,7,18,14,30,148,12.654,1.9,11.9351,-525.476,1.79024579318037,1.17222,250.789
2021,7,18,15,0,148,12.654,1.9,10.9891,-504.027,1.59634269503763,0.999706,257.685
2021,7,18,15,30,148,12.654,1.9,9.93171,-605.659,1.8307812540006,1.47345,251.489
2021,7,18,16,0,148,12.654,1.9,8.85354,-662.862,1.80225414412063,1.34107,247.425
2021,7,18,16,30,148,12.654,1.9,8.77239,-516.496,1.68724924062807,0.987788,254.346
2021,7,18,17,0,148,12.654,1.9,10.685,-563.109,1.3834558178706,0.809805,255.463
2021,7,18,17,30,148,12.654,1.9,8.14283,-519.096,1.48293290475328,0.952541,257.656
2021,7,18,18,0,148,12.654,1.9,8.30762,-968.029,1.30585221215879,0.852326,264.03
2021,7,18,18,30,148,12.654,1.9,7.51231,-1713.99,1.43945128434414,1.13064,260.332
2021,7,18,19,0,148,12.654,1.9,8.88511,-1129.68,1.18283557606288,0.920636,253.143
2021,7,18,19,30,148,12.654,1.9,7.12768,-1299.12,0.976831612920057,0.91112,250.016
2021,7,18,20,0,148,12.654,1.9,6.32521,9281.58,0.95247467157925,0.676437,253.624
2021,7,18,20,30,148,12.654,1.9,4.94949,1544.16,0.680166156170682,0.529943,259.785
2021,7,18,21,0,148,12.654,1.9,5.37833,-2046.85,0.961249187255833,0.615627,252.9
2021,7,18,21,30,148,12.654,1.9,5.75866,457.068,0.67136353788391,0.407734,256.692
2021,7,18,22,0,148,12.654,1.9,5.88843,175.026,0.637291142257603,0.34103,254.046
2021,7,18,22,30,148,12.654,1.9,6.49319,166.568,0.504999009900019,0.2075,257.238
2021,7,18,23,0,148,12.654,1.9,5.93475,173.266,0.394632740658957,0.288452,260.215
2021,7,18,23,30,148,12.654,1.9,5.81502,66.4542,0.3428162773265,0.175367,260.647
2021,7,19,0,0,148,12.654,1.9,5.03207,110.88,0.374706551850912,0.205108,263.796
2021,7,19,0,30,148,12.654,1.9,5.98386,260.879,0.373476906916612,0.205307,275.594
2021,7,19,1,0,148,12.654,1.9,6.55742,70.9089,0.793688225942656,0.215662,288.417
2021,7,19,1,30,148,12.654,1.9,5.32175,48.1614,0.451290372155223,0.216035,295.128
2021,7,19,2,0,148,12.654,1.9,4.78213,178.672,0.387173087907721,0.140467,287.972
2021,7,19,2,30,148,12.654,1.9,5.56297,83.4923,0.639855452426562,0.253953,272.788
2021,7,19,3,0,148,12.654,1.9,4.84251,41.2257,0.409384904460338,0.183629,260.556
2021,7,19,3,30,148,12.654,1.9,4.19659,251.44,0.310309361766609,0.262468,256.948
2021,7,19,4,0,148,12.654,1.9,4.42609,93.8551,0.426326166215493,0.189751,262.007
2021,7,19,5,0,148,12.654,1.9,3.57883,-1354.83,0.269462242252973,0.195746,269.034
2021,7,19,5,30,148,12.654,1.9,3.00695,-935.371,0.512781629936175,0.128152,251.025
2021,7,19,6,0,148,12.654,1.9,3.83968,106.183,0.325759113456554,0.149001,255.138
2021,7,19,6,30,148,12.654,1.9,4.36813,97.8658,0.415443136903235,0.172134,270.343
2021,7,19,7,0,148,12.654,1.9,3.98872,109.09,0.307546256683446,0.213888,271.103
2021,7,19,7,30,148,12.654,1.9,2.59349,197.289,0.571536525516961,0.334315,288.694
2021,7,19,8,0,148,12.654,1.9,2.80188,-159.94,0.669248832647469,0.453828,295.591
2021,7,19,8,30,148,12.654,1.9,2.86562,-91.0775,0.730859083544838,0.594138,311.867
2021,7,19,9,0,148,12.654,1.9,2.37384,-90.7171,0.802856151499134,0.639455,308.553
2021,7,19,9,30,148,12.654,1.9,2.25011,-27.6743,1.12172189066631,0.306875,288.465
2021,7,19,10,0,148,12.654,1.9,2.83183,-261.164,1.16514805926114,0.610249,275.705
2021,7,19,10,30,148,12.654,1.9,3.06118,-248.38,0.892591731980529,0.704889,266.707
2021,7,19,11,0,148,12.654,1.9,3.14784,-100.131,1.09369557007423,0.75085,287.15
2021,7,19,11,30,148,12.654,1.9,3.08729,-556.757,1.22109786667572,0.8795,289.123
2021,7,19,12,0,148,12.654,1.9,4.00402,-140.989,1.20910297328226,0.861193,300.828
2021,7,19,12,30,148,12.654,1.9,3.73965,-192.888,1.02234045209998,0.347968,296.946
2021,7,19,13,0,148,12.654,1.9,2.79915,-89.4346,1.5735278834517,0.564333,262.974
2021,7,19,13,30,148,12.654,1.9,4.39495,-135.348,1.66736018904135,0.899724,253.384
2021,7,19,14,0,148,12.654,1.9,4.06298,-1476.95,0.772020077459129,0.608775,282.289
2021,7,19,14,30,148,12.654,1.9,2.14779,-2711.96,0.743582544173813,0.525892,295.825
2021,7,19,15,0,148,12.654,1.9,3.14936,-75.3021,1.14763670209697,0.473668,305.388
2021,7,19,15,30,148,12.654,1.9,3.34685,-145.309,0.533808017924047,0.459961,320.834
2021,7,19,16,0,148,12.654,1.9,3.38049,-219.922,0.950121571168658,0.707106,306.743
2021,7,19,16,30,148,12.654,1.9,2.96352,-163.293,1.35376881335034,0.236707,357.971
2021,7,19,17,0,148,12.654,1.9,2.99612,221.136,0.771524464939382,0.303718,341.453
2021,7,19,17,30,148,12.654,1.9,1.73347,-30367.3,0.387579669229437,0.805668,337.232
2021,7,19,18,0,148,12.654,1.9,1.80285,1753.31,1.20639131296607,1.0968,289.106
2021,7,19,18,30,148,12.654,1.9,4.83408,-306.574,1.32350670568758,0.796094,262.901
2021,7,19,19,0,148,12.654,1.9,5.65582,-761.369,0.818439368554568,0.519811,253.469
2021,7,19,19,30,148,12.654,1.9,5.21028,18883.2,0.522382044101824,0.536165,251.243
2021,7,19,20,0,148,12.654,1.9,5.0015,221.551,0.513304003491109,0.389782,248.951
2021,7,20,2,0,148,12.654,1.9,4.85995,-238.835,0.315208185172911,0.149835,246.405
2021,7,20,3,0,148,12.654,1.9,6.61906,-87.0216,1.25714358766213,0.314233,243.777
2021,7,20,4,0,148,12.654,1.9,7.54215,-449.35,0.361657296345587,0.144794,269.683
2021,7,20,4,30,148,12.654,1.9,6.40831,56.4845,0.381858612578006,0.157217,263.012
2021,7,20,5,0,148,12.654,1.9,6.2531,-311.162,0.601800631438685,0.236383,254.144
2021,7,20,5,30,148,12.654,1.9,7.24433,96.9391,0.498522817933141,0.134068,239.093
2021,7,20,6,0,148,12.654,1.9,7.75957,-16216.5,0.472590732029311,0.204204,240.975
2021,7,20,6,30,148,12.654,1.9,7.45224,364.022,0.389458598569861,0.201694,234.902
2021,7,20,7,0,148,12.654,1.9,6.99134,-1365.52,0.937779824905612,0.619265,242.082
2021,7,20,7,30,148,12.654,1.9,7.19832,-580.692,1.00109939566459,0.615589,239.008
2021,7,20,8,0,148,12.654,1.9,6.25758,-372.671,1.06250176470442,0.698409,236.597
2021,7,20,8,30,148,12.654,1.9,6.00416,-432.676,1.10186659809616,0.981429,238.353
2021,7,20,9,0,148,12.654,1.9,6.43172,-159.01,0.875174268360308,0.520426,236.361
2021,7,20,9,30,148,12.654,1.9,6.42687,-151.471,1.41274555387727,0.73432,231.63
2021,7,20,10,0,148,12.654,1.9,7.65191,-112.033,1.35877518375926,0.586493,232.748
2021,7,20,10,30,148,12.654,1.9,7.0422,-426.659,1.35693772885862,1.24455,235.077
2021,7,20,11,0,148,12.654,1.9,6.99976,-14.264,1.2714165328483,0.259978,226.559
2021,7,20,11,30,148,12.654,1.9,6.10945,-98.3545,1.40620766602945,0.695936,228.052
2021,7,20,12,0,148,12.654,1.9,6.13371,-218.132,1.63896308683265,0.950937,230.142
2021,7,20,12,30,148,12.654,1.9,7.38347,-76.6421,1.40770380407243,0.472554,238.225
2021,7,20,13,0,148,12.654,1.9,7.29164,-211.976,1.32660845768448,0.838205,231.258
2021,7,20,13,30,148,12.654,1.9,5.63762,-269.9,1.56362399572276,0.887985,224.571
2021,7,20,14,0,148,12.654,1.9,6.33036,-199.049,1.27972653328748,0.553156,223.62
2021,7,20,14,30,148,12.654,1.9,6.3562,-745.941,1.16949989311671,0.992477,227.119
2021,7,20,15,0,148,12.654,1.9,7.28856,-269.654,2.03361992515809,0.725649,232.276
2021,7,20,15,30,148,12.654,1.9,7.36089,-316.491,1.9450064267246,0.866668,244.482
2021,7,20,16,0,148,12.654,1.9,8.92635,-385.89,1.17173375815498,0.881029,253.162
2021,7,20,16,30,148,12.654,1.9,8.05072,-519.458,1.448633839174,0.862908,251.154
2021,7,20,17,0,148,12.654,1.9,6.58973,-504.33,1.45083768906105,1.0911,250.89
2021,7,20,17,30,148,12.654,1.9,8.03205,-561.933,1.3745508357278,0.969902,250.121
2021,7,20,18,0,148,12.654,1.9,7.86162,-510.441,1.21099132944873,0.854336,258.527
2021,7,20,18,30,148,12.654,1.9,6.77661,-1171.78,1.47067331518594,1.21703,255.626
2021,7,20,19,0,148,12.654,1.9,8.56989,-1254.53,1.04312031904282,0.622087,258.523
2021,7,20,19,30,148,12.654,1.9,7.22098,-1801.03,1.01975487250613,0.764023,259.468
2021,7,20,20,0,148,12.654,1.9,7.3503,6131.54,0.914694484513818,0.707696,259.681
2021,7,20,20,30,148,12.654,1.9,6.06145,700.569,0.613529950369173,0.414669,259.704
2021,7,20,21,0,148,12.654,1.9,5.64819,365.88,0.33698516287813,0.255058,253.434
2021,7,20,21,30,148,12.654,1.9,5.62758,662.159,0.363448758424073,0.173522,259.742
2021,7,20,22,0,148,12.654,1.9,5.00879,182.698,0.40292058770929,0.16913,255.77
2021,7,20,22,30,148,12.654,1.9,4.91468,169.758,0.290667163608138,0.166944,253.747
2021,7,20,23,0,148,12.654,1.9,5.87198,-1899.65,0.390274262538538,0.241862,253.529
2021,7,20,23,30,148,12.654,1.9,5.73474,149.278,0.302811987873664,0.17889,253.759
2021,7,21,0,0,148,12.654,1.9,5.79637,-242.048,0.266755131159646,0.176853,255.349
2021,7,21,0,30,148,12.654,1.9,6.07009,185.958,0.418179387344714,0.195748,256.615
2021,7,21,1,0,148,12.654,1.9,5.53493,418.371,0.631719874627987,0.280072,264.474
2021,7,21,1,30,148,12.654,1.9,5.40384,162.062,0.341162717775551,0.168159,270.773
2021,7,21,2,0,148,12.654,1.9,4.14321,212.846,0.666202671864951,0.316356,257.127
2021,7,21,2,30,148,12.654,1.9,4.41603,204.177,0.461186513245997,0.284779,262.401
2021,7,21,3,0,148,12.654,1.9,4.20122,1299.77,0.320781857342338,0.236429,259.774
2021,7,21,3,30,148,12.654,1.9,4.81928,-99.4594,0.235255393136906,0.152635,262.221
2021,7,21,4,0,148,12.654,1.9,5.64713,283.325,0.437708807313721,0.174912,270.121
2021,7,21,4,30,148,12.654,1.9,5.13628,144.68,0.337075659162746,0.142981,280.305
2021,7,21,5,0,148,12.654,1.9,4.38286,94.1226,0.404678885043438,0.115342,287.032
2021,7,21,5,30,148,12.654,1.9,3.11885,-511.738,0.23591439125242,0.214108,304.462
2021,7,21,6,30,148,12.654,1.9,2.05462,97.543,0.259945186529776,0.192154,317.025
2021,7,21,7,30,148,12.654,1.9,2.07628,-86.9689,0.246145688566751,0.117254,270.358
2021,7,21,8,0,148,12.654,1.9,1.65655,-148.47,0.358551251566634,0.281193,289.697
2021,7,21,8,30,148,12.654,1.9,1.83242,-497.595,0.554665665063198,0.37125,276.349
2021,7,21,9,0,148,12.654,1.9,2.51759,-32.6592,0.761971784254509,0.319688,278.334
2021,7,21,9,30,148,12.654,1.9,2.30842,-17.6714,0.879707337698169,0.317499,287.004
2021,7,21,10,0,148,12.654,1.9,2.38425,-129.75,0.726024104283047,0.406655,260.18
2021,7,21,10,30,148,12.654,1.9,2.56413,-21.54,0.661056729789509,0.229559,277.093
2021,7,21,11,0,148,12.654,1.9,2.78799,-155.743,1.11834699445208,0.638179,270.539
2021,7,21,11,30,148,12.654,1.9,2.41772,-62.4975,1.23700848824897,0.509794,285.69
2021,7,21,12,0,148,12.654,1.9,2.24491,-65.7818,0.984385595181075,0.385397,273.938
2021,7,21,12,30,148,12.654,1.9,1.27404,-25.0085,0.634876365917018,0.314842,292.888
2021,7,21,13,0,148,12.654,1.9,2.57728,-132.169,1.07318684300545,0.548988,291.256
2021,7,21,13,30,148,12.654,1.9,1.83091,-92.1103,0.473984176951088,0.284671,271.358
2021,7,21,14,0,148,12.654,1.9,2.03149,-12.3791,0.979872440677867,0.315709,240.33
2021,7,21,14,30,148,12.654,1.9,2.63245,-121.526,1.12872494435093,0.604913,230.389
2021,7,21,15,0,148,12.654,1.9,3.44204,-36.6616,1.27694165880826,0.51789,225.734
2021,7,21,15,30,148,12.654,1.9,2.5116,-13.2444,1.07757598339978,0.323277,247.04
2021,7,21,16,0,148,12.654,1.9,2.86719,-99.0675,1.02506585154321,0.520324,261.438
2021,7,21,16,30,148,12.654,1.9,1.78697,-389.127,0.919274170201687,0.728688,249.881
2021,7,21,17,0,148,12.654,1.9,3.70986,-130.897,0.419279143292389,0.376527,273.417
2021,7,21,17,30,148,12.654,1.9,4.21087,-258.191,0.540260122533581,0.533138,265.972
2021,7,21,18,0,148,12.654,1.9,4.55619,-99.876,0.693007214969657,0.356188,264.822
2021,7,21,18,30,148,12.654,1.9,4.32887,386.958,0.412719032757153,0.15878,260.041
2021,7,21,19,0,148,12.654,1.9,4.95825,-379.096,0.555263000748294,0.477942,257.992
2021,7,21,19,30,148,12.654,1.9,4.07556,-500.186,0.683846473998368,0.699757,258.465
2021,7,21,20,0,148,12.654,1.9,5.05274,-363.209,0.694090772161682,0.451088,263.326
2021,7,21,20,30,148,12.654,1.9,5.20711,-447.401,0.609172389394004,0.504372,265.399
2021,7,21,21,0,148,12.654,1.9,6.03388,142.999,0.38847908566614,0.217655,262.479
2021,7,21,21,30,148,12.654,1.9,6.53762,46229,0.204608895212305,0.105736,270.79
2021,7,22,6,0,148,12.654,1.9,3.00739,-96.6133,0.564911497493191,0.116869,262.364
2021,7,22,6,30,148,12.654,1.9,3.36413,-27.1657,0.372176033618502,0.122859,251.665
2021,7,22,7,0,148,12.654,1.9,3.3752,-23.5431,0.191639244415125,0.101728,243.331
2021,7,22,8,0,148,12.654,1.9,3.1179,-662.923,0.481369920123807,0.626887,250.49
2021,7,22,8,30,148,12.654,1.9,2.00614,-285.829,0.600928448319765,0.308855,256.139
2021,7,22,9,30,148,12.654,1.9,1.55956,-59.757,0.915736315759073,0.405375,248.407
