"yyyy","mm","day","HH","MM","zm","d","z0","u_mean","L","sigma_v","u_star","wind_dir"
2021,7,13,13,30,30,12.654,1.9,3.29429,-78.6977,1.41315250415516,0.560468,61.412
2021,7,13,14,0,30,12.654,1.9,2.98035,-113.422,1.2778301921617,0.758782,58.8934
2021,7,13,14,30,30,12.654,1.9,2.6479,-143.065,1.17489148435079,0.653882,72.3701
2021,7,13,15,0,30,12.654,1.9,3.05406,-170.321,1.15181161654152,0.5777,68.2465
2021,7,13,15,30,30,12.654,1.9,2.18574,-38.5723,1.358701586074,0.464909,74.5417
2021,7,13,16,0,30,12.654,1.9,1.89025,-50.9012,1.16795975958078,0.516071,68.4055
2021,7,13,16,30,30,12.654,1.9,1.51085,-48.02,1.04774042586893,0.530452,92.6563
2021,7,13,17,0,30,12.654,1.9,1.66075,-55.7403,0.781948847431851,0.414668,54.8888
2021,7,13,17,30,30,12.654,1.9,2.05133,-53.1476,1.0081765718365,0.434543,64.4917
2021,7,13,18,0,30,12.654,1.9,2.19064,-105.997,1.09550445001378,0.473657,71.3825
2021,7,13,18,30,30,12.654,1.9,2.27781,-88.5669,0.896069193756821,0.470409,67.0302
2021,7,13,19,0,30,12.654,1.9,2.07107,-110.645,1.00928192295315,0.406712,53.6201
2021,7,13,19,30,30,12.654,1.9,1.82706,-164.775,0.735256417857063,0.427364,50.2154
2021,7,13,20,0,30,12.654,1.9,1.79524,-429.866,0.77408203699608,0.345782,59.9381
2021,7,13,20,30,30,12.654,1.9,1.395,99.9933,0.393674992855782,0.198687,45.724
2021,7,13,21,0,30,12.654,1.9,1.78558,40.2545,0.467181977392108,0.24824,31.4215
2021,7,13,21,30,30,12.654,1.9,1.78109,104.362,0.425056466837055,0.264056,18.3058
2021,7,13,22,0,30,12.654,1.9,1.34021,61.2421,0.441207434207539,0.144094,42.402
2021,7,13,22,30,30,12.654,1.9,1.23659,6.52848,0.276928871734242,0.111489,50.1333
2021,7,13,23,0,30,12.654,1.9,1.47269,76.3433,0.38366912828634,0.186043,36.6242
2021,7,13,23,30,30,12.654,1.9,1.14643,-3931.15,0.303594136965785,0.146313,37.881
2021,7,14,1,0,30,12.654,1.9,1.06774,53.9398,0.303091240388105,0.154327,356.99
2021,7,14,1,30,30,12.654,1.9,1.26028,64.6688,0.344127883206229,0.192205,357.245
2021,7,14,2,0,30,12.654,1.9,1.54406,65.5878,0.392819296878348,0.217459,17.3459
2021,7,14,2,30,30,12.654,1.9,1.55914,100.114,0.466871502664277,0.246749,16.1106
2021,7,14,3,0,30,12.654,1.9,1.80996,244.421,0.527488388497794,0.340085,10.625
2021,7,14,3,30,30,12.654,1.9,1.94673,615.761,0.563953012227083,0.351673,10.9712
2021,7,14,4,0,30,12.654,1.9,1.631,153.099,0.45880605924508,0.260961,4.78081
2021,7,14,4,30,30,12.654,1.9,1.83492,335.267,0.524262338910588,0.298461,5.66774
2021,7,14,5,0,30,12.654,1.9,2.11672,3015.26,0.672947249047056,0.44115,11.1123
2021,7,14,5,30,30,12.654,1.9,2.28125,-827.529,0.651195823082427,0.424804,16.3046
2021,7,14,6,0,30,12.654,1.9,1.9646,-398.504,0.624254755688733,0.459057,13.8808
2021,7,14,6,30,30,12.654,1.9,1.90328,-4968.91,0.579743908980508,0.355528,25.3457
2021,7,14,7,0,30,12.654,1.9,1.91737,-408.903,0.569786802233958,0.432974,24.7948
2021,7,14,7,30,30,12.654,1.9,1.59715,-77.5366,0.664245436566936,0.317469,25.6386
2021,7,14,8,0,30,12.654,1.9,1.79404,-112.31,0.704357863589241,0.416651,43.1436
2021,7,14,8,30,30,12.654,1.9,2.02924,-60.5507,0.695313598313739,0.366919,32.9196
2021,7,14,9,0,30,12.654,1.9,1.7007,-67.6443,0.81983961846205,0.439632,30.0018
2021,7,14,9,30,30,12.654,1.9,2.01324,-45.079,0.783014048405263,0.406451,39.3868
2021,7,14,10,0,30,12.654,1.9,1.67879,-41.5319,0.798140964993027,0.448511,34.6017
2021,7,14,10,30,30,12.654,1.9,1.62273,-52.3163,0.863615655254118,0.526312,12.664
2021,7,14,11,0,30,12.654,1.9,2.06759,-47.6759,0.784870052938701,0.481625,14.899
2021,7,14,11,30,30,12.654,1.9,2.4972,-72.1566,1.03714029909169,0.530936,42.014
2021,7,14,12,0,30,12.654,1.9,2.24767,-103.588,1.03119833203899,0.669777,43.6193
2021,7,14,12,30,30,12.654,1.9,2.56125,-75.0809,1.24198631232393,0.617926,62.5899
2021,7,14,13,0,30,12.654,1.9,2.4413,-97.8832,1.39717214401089,0.707272,62.2159
2021,7,14,13,30,30,12.654,1.9,2.42736,-119.673,1.29715457829821,0.759935,64.323
2021,7,14,14,0,30,12.654,1.9,2.69733,-76.144,1.22799022797415,0.650452,72.8525
2021,7,14,14,30,30,12.654,1.9,2.44513,-74.8743,1.34195752540831,0.600516,51.0934
2021,7,14,15,0,30,12.654,1.9,2.27552,-132.572,1.05407305249684,0.671357,53.945
2021,7,14,15,30,30,12.654,1.9,2.39154,-85.9794,0.98183654444108,0.51538,65.0015
2021,7,14,16,0,30,12.654,1.9,2.05916,-60.5825,0.925544704484878,0.475007,65.1268
2021,7,14,16,30,30,12.654,1.9,2.17003,-88.2826,0.979103161061183,0.613425,55.4141
2021,7,14,17,0,30,12.654,1.9,2.38169,-156.821,1.06425091026506,0.652779,57.3923
2021,7,14,17,30,30,12.654,1.9,2.65276,-240.715,1.19919556370093,0.645283,65.2269
2021,7,14,18,0,30,12.654,1.9,2.70327,-162.178,0.988032894189257,0.570808,48.0712
2021,7,14,18,30,30,12.654,1.9,2.18182,-113.572,0.900264405605375,0.533269,31.8847
2021,7,14,19,0,30,12.654,1.9,1.81579,-105.817,1.0176197718205,0.399273,63.8409
2021,7,14,19,30,30,12.654,1.9,1.87048,-173.578,0.724516390428816,0.359313,55.1185
2021,7,14,20,0,30,12.654,1.9,1.83901,1347.84,0.631092703174423,0.367793,58.7108
2021,7,14,20,30,30,12.654,1.9,1.76975,-1551.16,0.672069936836934,0.331491,35.515
2021,7,14,21,0,30,12.654,1.9,1.60971,45.4964,0.450257703987394,0.227777,15.0804
2021,7,14,21,30,30,12.654,1.9,2.0109,136.201,0.447101778122163,0.296394,19.6319
2021,7,14,22,0,30,12.654,1.9,2.4165,189.785,0.626415995964343,0.34818,24.2343
2021,7,14,22,30,30,12.654,1.9,2.26339,197.137,0.644320572386138,0.363485,32.0469
2021,7,14,23,0,30,12.654,1.9,1.18871,82.4713,0.393125934021148,0.212228,24.6429
2021,7,14,23,30,30,12.654,1.9,1.07622,14.776,0.344724527702918,0.111464,29.4835
2021,7,15,0,0,30,12.654,1.9,1.7359,18.2773,0.331798131399199,0.164449,9.05116
2021,7,15,0,30,30,12.654,1.9,2.24209,95.8945,0.491475330001415,0.30929,24.9142
2021,7,15,1,0,30,12.654,1.9,2.38817,115.91,0.578835900752536,0.334034,31.4874
2021,7,15,1,30,30,12.654,1.9,1.90522,90.2685,0.517929531886337,0.265063,12.1189
2021,7,15,2,0,30,12.654,1.9,1.98038,129.372,0.512591455254572,0.285564,22.7361
2021,7,15,2,30,30,12.654,1.9,2.22,109.384,0.523134781867924,0.315867,19.8282
2021,7,15,3,0,30,12.654,1.9,2.27924,94.521,0.580087924370091,0.300548,20.2614
2021,7,15,3,30,30,12.654,1.9,1.64558,29.2209,0.563731318980949,0.184813,11.7801
2021,7,15,4,0,30,12.654,1.9,1.68898,32.51,0.32546735627402,0.131893,26.2423
2021,7,15,4,30,30,12.654,1.9,2.13701,66.572,0.503183863016293,0.243073,11.5577
2021,7,15,5,0,30,12.654,1.9,2.29242,145.329,0.512850855512594,0.292624,25.9463
2021,7,15,5,30,30,12.654,1.9,2.32781,173.665,0.53619492724195,0.320392,24.7538
2021,7,15,6,0,30,12.654,1.9,1.48944,56.7631,0.510306770482227,0.165066,357.866
2021,7,15,6,30,30,12.654,1.9,1.02692,439.56,0.540157384472341,0.187896,334.093
2021,7,15,7,0,30,12.654,1.9,1.76937,-48.2603,0.505226681797389,0.282362,24.7434
2021,7,15,7,30,30,12.654,1.9,1.43907,-28.5009,0.66708095460746,0.259916,357.564
2021,7,15,8,0,30,12.654,1.9,0.695801,-16.0988,0.650446000833274,0.264189,16.0617
2021,7,15,8,30,30,12.654,1.9,1.17379,-10.5428,0.667694540939193,0.197279,66.8192
2021,7,15,9,0,30,12.654,1.9,1.4039,-56.6371,0.614304484763053,0.365795,80.4808
2021,7,15,9,30,30,12.654,1.9,0.645026,-10.8022,0.454732888628038,0.203623,50.5417
2021,7,15,10,0,30,12.654,1.9,0.360658,-3.68905,0.69671227920857,0.200815,281.4
2021,7,15,10,30,30,12.654,1.9,1.49665,-2.05221,0.578568924156837,0.139394,286.735
2021,7,15,11,0,30,12.654,1.9,0.882498,-161.493,0.99571431645829,0.55082,350.263
2021,7,15,11,30,30,12.654,1.9,1.10666,-25.0203,0.681425711284803,0.293333,267.645
2021,7,15,12,0,30,12.654,1.9,1.25292,-3.04215,0.466229557192592,0.141867,321.83
2021,7,15,12,30,30,12.654,1.9,1.33607,-11.3633,0.802166441581795,0.266102,305.5
2021,7,15,13,0,30,12.654,1.9,1.16368,-19.2614,1.12518442932703,0.329534,323.019
2021,7,15,13,30,30,12.654,1.9,1.18588,-15.2633,1.03508936812239,0.34221,35.6809
2021,7,15,14,0,30,12.654,1.9,1.96032,-25.8285,0.941128577825581,0.399171,110.192
2021,7,15,14,30,30,12.654,1.9,1.33711,-51.0453,0.774597314738439,0.444127,96.2267
2021,7,15,15,0,30,12.654,1.9,1.02702,-37.4667,0.559889274767788,0.355748,104.409
2021,7,15,15,30,30,12.654,1.9,0.707765,-31.182,0.705663517549264,0.291687,148.999
2021,7,15,16,0,30,12.654,1.9,1.80729,-31.184,0.728456587587757,0.353425,195.102
2021,7,15,16,30,30,12.654,1.9,2.33506,-54.6938,0.889973595113922,0.362906,183.904
2021,7,15,17,0,30,12.654,1.9,1.71451,-51.3087,1.05692478445725,0.400151,170.327
2021,7,15,17,30,30,12.654,1.9,2.65979,-172.52,1.27978904511642,0.505329,221.613
2021,7,15,18,0,30,12.654,1.9,2.70807,-189.7,0.86177085121278,0.489657,251.391
2021,7,15,18,30,30,12.654,1.9,1.94654,-69.4078,0.660882743003628,0.373522,240.599
2021,7,15,19,0,30,12.654,1.9,2.1253,-64.005,0.566879175839085,0.295056,231.281
2021,7,15,19,30,30,12.654,1.9,2.04575,-169.747,0.5833712368638,0.26165,237.584
2021,7,15,20,0,30,12.654,1.9,2.29045,-268.283,0.520322976621252,0.342762,246.15
2021,7,15,20,30,30,12.654,1.9,1.81753,-148.358,0.442499717514034,0.243797,242.912
2021,7,15,21,0,30,12.654,1.9,2.49993,169.06,0.496042336902809,0.224051,258.807
2021,7,15,21,30,30,12.654,1.9,2.36257,34.1435,0.387635137726187,0.176305,261.199
2021,7,15,23,0,30,12.654,1.9,2.9158,75.3273,0.46306263075312,0.187433,274.093
2021,7,15,23,30,30,12.654,1.9,2.26813,40.7351,0.510365555264068,0.120296,251.034
2021,7,16,0,0,30,12.654,1.9,1.98192,17.04,0.429490395701697,0.120874,245.924
2021,7,16,1,0,30,12.654,1.9,2.27764,188.239,0.296274028561398,0.150324,274.021
2021,7,16,1,30,30,12.654,1.9,1.53693,22.8846,0.416347210870927,0.120353,256.586
2021,7,16,2,0,30,12.654,1.9,1.3914,-42.3,0.217938064596344,0.10471,231.698
2021,7,16,2,30,30,12.654,1.9,1.96999,20.3281,0.362528619559891,0.132926,232.426
2021,7,16,3,0,30,12.654,1.9,2.40995,57.1955,0.589643960369306,0.191723,265.654
2021,7,16,3,30,30,12.654,1.9,2.27185,83.9123,0.31887771951016,0.183578,264.695
2021,7,16,4,0,30,12.654,1.9,1.61785,424.08,0.320126537481665,0.140585,247.928
2021,7,16,5,0,30,12.654,1.9,2.17687,28.0651,0.378786219390305,0.111867,270.271
2021,7,16,5,30,30,12.654,1.9,1.84126,-77.5796,0.379971051528929,0.188403,273.881
2021,7,16,6,0,30,12.654,1.9,1.659,-43.495,0.339611542795589,0.236347,277.155
2021,7,16,6,30,30,12.654,1.9,1.15201,-27.8401,0.385240184819808,0.212569,285.262
2021,7,16,7,0,30,12.654,1.9,0.983752,-11.9965,0.404954318411349,0.140782,299.693
2021,7,16,7,30,30,12.654,1.9,1.03046,-11.6586,0.269365550878356,0.130105,285.044
2021,7,16,8,0,30,12.654,1.9,0.913129,-127.14,0.450133313586097,0.23495,290.828
2021,7,16,8,30,30,12.654,1.9,1.24711,-16.1936,0.342951891669954,0.192418,304.458
2021,7,16,9,0,30,12.654,1.9,1.1803,-66.4878,0.561393801177035,0.306029,331.554
2021,7,16,9,30,30,12.654,1.9,1.35308,-33.8815,0.723461816545974,0.372333,355.612
2021,7,16,10,0,30,12.654,1.9,1.44658,-9.76291,0.627197735965301,0.256075,7.81757
2021,7,16,10,30,30,12.654,1.9,0.484767,-33.0526,0.780752201405798,0.439317,344.541
2021,7,16,11,0,30,12.654,1.9,0.451113,-35.6178,0.738905948006916,0.458594,0.604812
2021,7,16,11,30,30,12.654,1.9,0.781904,-3.18009,0.826805297515685,0.160782,13.7999
2021,7,16,12,0,30,12.654,1.9,0.848264,-11.4826,0.935747294946665,0.318414,332.236
2021,7,16,12,30,30,12.654,1.9,1.53182,-10.9831,0.909296431313793,0.310192,302.705
2021,7,16,13,0,30,12.654,1.9,1.88301,-25.8045,0.907423826004145,0.409314,300.035
2021,7,16,13,30,30,12.654,1.9,1.26527,-11.641,0.712152371336359,0.26457,280.371
2021,7,16,14,0,30,12.654,1.9,1.71172,-35.0712,1.33086813772064,0.439577,283.735
2021,7,16,14,30,30,12.654,1.9,0.991523,1564.14,1.1340987611315,0.160488,56.7473
2021,7,16,15,0,30,12.654,1.9,0.438805,-150.92,1.31787708076285,0.484569,134.992
2021,7,16,15,30,30,12.654,1.9,3.13163,11.1313,1.28,0.262191,239.662
2021,7,16,16,0,30,12.654,1.9,0.645415,44.5088,0.795825986004478,0.35349,112.537
2021,7,16,16,30,30,12.654,1.9,1.70454,42.5553,1.14119674026874,0.339362,34.756
2021,7,16,17,0,30,12.654,1.9,2.14884,143.498,1.17544459673776,0.379857,6.95619
2021,7,16,17,30,30,12.654,1.9,1.58582,101.725,1.80257593460026,0.302691,7.03426
2021,7,16,18,0,30,12.654,1.9,1.52519,120.883,0.623651344903545,0.24234,63.8397
2021,7,16,18,30,30,12.654,1.9,1.55479,408.751,0.997868227773587,0.365895,75.5967
2021,7,16,19,0,30,12.654,1.9,1.63961,-1040.5,0.847933959692617,0.369746,136.533
2021,7,16,20,0,30,12.654,1.9,0.724489,-47.1376,0.644682092197387,0.101746,85.212
2021,7,16,20,30,30,12.654,1.9,1.30988,332.774,0.444704396200442,0.226477,59.9134
2021,7,16,21,0,30,12.654,1.9,1.61763,52.1906,0.547430360867937,0.171329,75.8843
2021,7,16,22,0,30,12.654,1.9,1.3341,-178.355,0.538775463435372,0.15983,174.678
2021,7,16,23,0,30,12.654,1.9,1.503,42.6204,0.305328675364762,0.153334,118.75
2021,7,16,23,30,30,12.654,1.9,1.32523,81.9934,0.53464474186136,0.169349,132.549
2021,7,17,0,0,30,12.654,1.9,1.49521,398.964,0.326084344917078,0.137969,137.376
2021,7,17,0,30,30,12.654,1.9,1.62717,-221.1,0.409943898600772,0.246013,140.791
2021,7,17,1,0,30,12.654,1.9,1.82611,-468.872,0.574730371565659,0.292474,142
2021,7,17,1,30,30,12.654,1.9,1.58529,-246.733,0.573410847473258,0.275558,153.51
2021,7,17,2,0,30,12.654,1.9,1.63935,-266.177,0.463131730720321,0.264166,140.504
2021,7,17,2,30,30,12.654,1.9,1.53995,-2287.9,0.404484857565768,0.211935,147.594
2021,7,17,3,0,30,12.654,1.9,1.68545,235.386,0.470465726700681,0.186057,158.516
2021,7,17,3,30,30,12.654,1.9,1.4642,-383.126,0.440145430511325,0.253743,153.526
2021,7,17,4,0,30,12.654,1.9,1.47391,-328.729,0.457497540976998,0.197788,174.797
2021,7,17,4,30,30,12.654,1.9,1.47737,-29.1797,0.35173143163499,0.125639,197.319
2021,7,17,5,0,30,12.654,1.9,1.49662,-284.677,0.393834990827377,0.165206,205.687
2021,7,17,6,0,30,12.654,1.9,1.6405,-100.071,0.398224810879483,0.187895,230.36
2021,7,17,6,30,30,12.654,1.9,1.55586,-82.5184,0.406002463046716,0.182763,228.839
2021,7,17,7,0,30,12.654,1.9,1.29813,-18.4999,0.404179415606485,0.221978,221.37
2021,7,17,7,30,30,12.654,1.9,1.45904,-36.1997,0.524411098280729,0.313896,230.261
2021,7,17,8,0,30,12.654,1.9,1.53081,-4.47476,0.568288659045735,0.168987,250.563
2021,7,17,8,30,30,12.654,1.9,1.48964,-15.5363,0.519172418373704,0.282949,239.796
2021,7,17,9,0,30,12.654,1.9,2.04299,-45.3049,0.631417453037212,0.425709,247.551
2021,7,17,9,30,30,12.654,1.9,2.05968,-18.5656,0.64145381751144,0.29688,238.549
2021,7,17,10,0,30,12.654,1.9,2.43931,-21.5064,1.00212274697265,0.336546,235.578
2021,7,17,10,30,30,12.654,1.9,1.92836,-25.2601,1.09291353729378,0.410714,249.92
2021,7,17,11,0,30,12.654,1.9,1.98281,-51.7066,1.12872937411941,0.52844,220.198
2021,7,17,11,30,30,12.654,1.9,2.08664,-27.8336,1.29050377760005,0.398388,209.852
2021,7,17,12,0,30,12.654,1.9,2.18478,-20.8177,1.06441063504646,0.392267,233.682
2021,7,17,12,30,30,12.654,1.9,1.96403,-35.2246,1.15039993045897,0.519042,234.589
2021,7,17,13,0,30,12.654,1.9,2.53991,-36.8492,1.45933889141625,0.497028,216.692
2021,7,17,13,30,30,12.654,1.9,2.80774,-40.0267,1.2295161650015,0.510669,237.999
2021,7,17,14,0,30,12.654,1.9,3.67725,-64.1554,1.53571481727566,0.589217,223.567
2021,7,17,14,30,30,12.654,1.9,3.55356,-62.7686,1.24506626329686,0.614963,234.718
2021,7,17,15,0,30,12.654,1.9,2.88931,-65.1812,1.19953741083803,0.671985,241
2021,7,17,15,30,30,12.654,1.9,3.20583,-78.8693,1.44601521430447,0.605314,235.066
2021,7,17,16,0,30,12.654,1.9,4.18545,-145.351,1.53892819845502,0.813935,242.143
2021,7,17,16,30,30,12.654,1.9,3.50536,-114.941,1.48882839843952,0.701056,253.097
2021,7,17,17,0,30,12.654,1.9,3.8783,-111.353,1.28867373683179,0.629875,226.146
2021,7,17,17,30,30,12.654,1.9,3.84864,-176.387,1.40437886626081,0.651175,245.649
2021,7,17,18,0,30,12.654,1.9,4.35397,-245.731,1.37866602192119,0.728517,240.619
2021,7,17,18,30,30,12.654,1.9,3.72925,-368.794,1.35171742609171,0.659697,242.365
2021,7,17,19,0,30,12.654,1.9,3.76172,-454.852,1.23660017790715,0.712911,250.455
2021,7,17,19,30,30,12.654,1.9,3.69185,-1643.37,1.0163513172127,0.65309,241.899
2021,7,17,20,0,30,12.654,1.9,3.72003,1039.82,0.969414771911384,0.583955,244.775
2021,7,17,20,30,30,12.654,1.9,3.12344,322.53,0.805494878940891,0.479245,250.639
2021,7,17,21,0,30,12.654,1.9,3.15367,207.501,0.819896944743667,0.431452,254.568
2021,7,17,21,30,30,12.654,1.9,3.16919,138.091,0.730993844023327,0.391677,248.553
2021,7,17,22,0,30,12.654,1.9,3.11221,94.239,0.793649166823729,0.348525,241.999
2021,7,17,22,30,30,12.654,1.9,2.76828,129.032,0.737547964541968,0.375535,240.807
2021,7,17,23,0,30,12.654,1.9,2.50826,59.2399,0.501436935217182,0.261928,220.742
2021,7,17,23,30,30,12.654,1.9,2.78604,57.013,0.636565786073993,0.264507,232.907
2021,7,18,0,0,30,12.654,1.9,2.98603,157.381,0.722923232438964,0.444799,239.464
2021,7,18,0,30,30,12.654,1.9,3.11992,216.531,0.736971505554998,0.465225,246.517
2021,7,18,1,0,30,12.654,1.9,2.84787,106.774,0.596487216962778,0.377112,238.996
2021,7,18,1,30,30,12.654,1.9,3.17387,230.02,0.733974113984955,0.445229,237.001
2021,7,18,2,0,30,12.654,1.9,2.90974,322.77,0.779696094642009,0.419226,237.631
2021,7,18,2,30,30,12.654,1.9,3.43243,673.765,0.849399199434518,0.585416,243.137
2021,7,18,3,0,30,12.654,1.9,3.56076,2126.52,1.04299089161891,0.599151,246.685
2021,7,18,3,30,30,12.654,1.9,3.15049,1527.55,0.910312583676618,0.534904,244.575
2021,7,18,4,0,30,12.654,1.9,3.94773,2418.47,1.12091480496958,0.73686,244.932
2021,7,18,4,30,30,12.654,1.9,3.57909,5146.78,1.02564126282049,0.631492,245.378
2021,7,18,5,0,30,12.654,1.9,3.97705,-7199.6,1.07234322863531,0.654919,239.779
2021,7,18,5,30,30,12.654,1.9,3.75974,-31452.2,1.15534843229218,0.650461,245.081
2021,7,18,6,0,30,12.654,1.9,4.22443,31482.4,1.3137731919932,0.743212,251.131
2021,7,18,6,30,30,12.654,1.9,4.14166,-2178.68,1.40752264635422,0.750263,249.525
2021,7,18,7,0,30,12.654,1.9,5.01516,-1549.65,1.50082643899953,0.942852,255.416
2021,7,18,7,30,30,12.654,1.9,5.09463,-940.236,1.65657779775053,0.945889,258.135
2021,7,18,8,0,30,12.654,1.9,4.79261,-539.114,1.52134808640232,0.872395,253.484
2021,7,18,8,30,30,12.654,1.9,4.25874,-481.177,1.35674242212735,0.989182,249.889
2021,7,18,9,0,30,12.654,1.9,4.08435,-534.638,1.42657281622776,0.726093,246.723
2021,7,18,9,30,30,12.654,1.9,4.48515,-32414,1.51057604906208,0.924479,244.976
2021,7,18,10,0,30,12.654,1.9,3.83649,-490.51,1.24345084341923,0.676256,244.486
2021,7,18,10,30,30,12.654,1.9,5.26841,-314.391,1.78435142278644,0.915199,253.693
2021,7,18,11,0,30,12.654,1.9,5.72584,-458.408,2.09240292486892,1.12709,250.311
2021,7,18,11,30,30,12.654,1.9,5.69212,-498.829,2.09144925828957,1.18843,250.408
2021,7,18,12,0,30,12.654,1.9,5.26415,-529.668,2.00344952519398,1.1763,248.97
2021,7,18,12,30,30,12.654,1.9,6.38512,-359.798,2.07920898420529,1.16121,232.708
2021,7,18,13,0,30,12.654,1.9,5.72446,-287.84,2.11256715869579,1.16502,250.278
2021,7,18,13,30,30,12.654,1.9,6.67666,-372.772,2.42938057948935,1.13191,245.379
2021,7,18,14,0,30,12.654,1.9,5.63423,-418.329,2.05606906498785,1.22038,249.751
2021,7,18,14,30,30,12.654,1.9,6.76412,-500.831,2.39836194099223,1.31041,249.349
2021,7,18,15,0,30,12.654,1.9,6.4555,-465.992,2.11915785160049,1.14758,258.198
2021,7,18,15,30,30,12.654,1.9,5.52711,-403.704,1.98652460342176,1.11615,244.21
2021,7,18,16,0,30,12.654,1.9,5.40709,-361.235,1.94141700826999,1.01575,240.487
2021,7,18,16,30,30,12.654,1.9,5.09724,-573.451,1.86991176262411,0.891349,248.724
2021,7,18,17,0,30,12.654,1.9,5.80687,-1188.61,1.77696088870858,1.07596,251.812
2021,7,18,17,30,30,12.654,1.9,5.01742,-499.66,1.63113763980849,0.840898,255.034
2021,7,18,18,0,30,12.654,1.9,4.44708,-665.427,1.41825244579377,0.883528,257.997
2021,7,18,18,30,30,12.654,1.9,4.0747,-698.199,1.45432802352152,0.733489,256.864
2021,7,18,19,0,30,12.654,1.9,4.90276,-1380.82,1.47494067677314,0.865117,248.411
2021,7,18,19,30,30,12.654,1.9,3.71946,-2342.45,1.17721705730082,0.762842,243.52
2021,7,18,20,0,30,12.654,1.9,3.01811,-22383.7,0.94048551291341,0.571445,245.048
2021,7,18,20,30,30,12.654,1.9,2.4961,1943.75,0.722485986023258,0.438171,245.876
2021,7,18,21,0,30,12.654,1.9,2.85076,1917.92,0.878829334967831,0.464448,237.891
2021,7,18,21,30,30,12.654,1.9,2.55757,1082.12,0.719763850161982,0.450095,242.798
2021,7,18,22,0,30,12.654,1.9,2.18409,207.148,0.594699083570843,0.298345,242.837
2021,7,18,22,30,30,12.654,1.9,2.24489,56.7251,0.455150524552043,0.202002,229.814
2021,7,18,23,0,30,12.654,1.9,1.97386,19.4217,0.254751447493434,0.153839,219.91
2021,7,18,23,30,30,12.654,1.9,1.73473,21.2813,0.185054856731727,0.147834,216.325
2021,7,19,0,30,30,12.654,1.9,1.4251,20.6395,0.239932490505142,0.100897,224.936
2021,7,19,1,0,30,12.654,1.9,1.79134,17.5911,0.574006097528589,0.110198,258.661
2021,7,19,1,30,30,12.654,1.9,1.13548,84.532,0.401634161893632,0.137126,232.105
2021,7,19,2,0,30,12.654,1.9,1.14578,-197.067,0.351239234710475,0.116448,248.657
2021,7,19,3,0,30,12.654,1.9,1.84644,24.8344,0.367926623119339,0.112868,233.121
2021,7,19,3,30,30,12.654,1.9,1.31557,-253.623,0.467184117880734,0.107822,222.906
2021,7,19,4,0,30,12.654,1.9,1.65202,20.3825,0.261850529882985,0.122137,206.994
2021,7,19,5,30,30,12.654,1.9,1.70221,14.5153,0.291485677178142,0.100649,197.287
2021,7,19,6,30,30,12.654,1.9,1.58361,-71.3201,0.411446229779785,0.180579,244.656
2021,7,19,7,0,30,12.654,1.9,1.61802,-66.6477,0.493704364979691,0.356674,232.909
2021,7,19,7,30,30,12.654,1.9,2.09242,-63.4622,0.77529994195795,0.400023,245.168
2021,7,19,8,0,30,12.654,1.9,2.16482,-71.1174,0.673551037412905,0.477175,261.201
2021,7,19,8,30,30,12.654,1.9,1.74107,-35.3591,0.809137812736495,0.383153,279.472
2021,7,19,9,0,30,12.654,1.9,1.84816,-36.0083,0.764807818997688,0.427038,261.2
2021,7,19,9,30,30,12.654,1.9,1.74452,-19.194,1.22919485843376,0.350174,272.421
2021,7,19,10,0,30,12.654,1.9,2.40973,-68.5591,1.24072559415851,0.542065,251.679
2021,7,19,10,30,30,12.654,1.9,2.65696,-94.265,1.39475445867723,0.521529,249.412
2021,7,19,11,0,30,12.654,1.9,2.39073,-64.6199,1.12599733569845,0.5472,262.041
2021,7,19,11,30,30,12.654,1.9,1.97464,-134.093,1.11033778644159,0.51768,267.326
2021,7,19,12,0,30,12.654,1.9,2.60836,-52.0807,0.988996461065458,0.568267,289.324
2021,7,19,12,30,30,12.654,1.9,2.28969,-141.212,0.885721175088414,0.373744,276.337
2021,7,19,13,0,30,12.654,1.9,2.37598,-39.5316,0.828438893340963,0.462754,252.246
2021,7,19,13,30,30,12.654,1.9,2.96827,-75.776,1.66063542055443,0.587318,251.944
2021,7,19,14,0,30,12.654,1.9,2.29309,-359.007,0.691760074014105,0.357487,263.132
2021,7,19,14,30,30,12.654,1.9,1.44027,-37.2395,0.687704878563472,0.334163,273.236
2021,7,19,15,0,30,12.654,1.9,2.3521,-37.232,1.11846770181351,0.42452,286.732
2021,7,19,15,30,30,12.654,1.9,1.70162,-48.5765,0.594507359079768,0.449769,305.205
2021,7,19,16,0,30,12.654,1.9,2.05498,-71.7849,1.10947735443316,0.380784,283.891
2021,7,19,16,30,30,12.654,1.9,1.06204,-110.395,0.719080663069172,0.238983,359.024
2021,7,19,17,0,30,12.654,1.9,0.76045,97.6089,0.503708248890169,0.140134,352.668
2021,7,19,18,0,30,12.654,1.9,0.910929,-95.9551,1.06793258214178,0.357142,240.87
2021,7,19,18,30,30,12.654,1.9,2.99016,-257.64,1.07692153846044,0.672718,255.329
2021,7,19,19,0,30,12.654,1.9,3.24846,-351.164,1.07912464525652,0.552665,244.43
2021,7,19,19,30,30,12.654,1.9,3.23425,-752.194,0.860203464303649,0.529057,244.937
2021,7,19,20,0,30,12.654,1.9,2.61005,945.972,0.724721325752182,0.445206,237.873
2021,7,19,20,30,30,12.654,1.9,2.36822,89.1726,0.533582233587289,0.287093,240.083
2021,7,19,21,0,30,12.654,1.9,2.60026,52.3364,0.36160199114496,0.214459,236.383
